song,coarse_genre,genre1,genre2,genre3,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Домики_у_моря-Слава_КПСС.mp3,hip-hop,pop,unknown,unknown,0.274285137653351,0.15007595717907,1771.27824870144,1909.81152954583,3471.48734172431,0.084845669867454,-142.86003112793,113.043586730957,-30.7136383056641,13.4966621398926,-7.53119802474976,-7.99387311935425,-20.0417881011963,-17.2229232788086,-21.6421508789062,-16.4215793609619,-17.124719619751,-8.10289764404297,-17.8615245819092,-10.8749694824219,-21.01003074646,-11.7207822799683,-13.6848363876343,-2.67563104629517,-3.49863123893738,-2.45477390289307,
Дрозды-Геннадий_Белов.mp3,pop,classic russian pop,unknown,unknown,0.258109271526337,0.057181421667338,1418.89535816568,1643.65774570709,2498.18489381772,0.074868783862229,-289.651641845703,134.307861328125,-13.9621829986572,6.63182830810547,-2.93233013153076,1.94544720649719,-4.48675298690796,5.01633071899414,-15.2311334609985,-5.69146919250488,-6.79050779342651,-8.21048355102539,-9.48314189910889,-9.63357162475586,-12.8572616577148,-6.33821201324463,-9.38333415985107,-5.89014673233032,-0.266846001148224,5.54716730117798,
Звук_и_тишина-Animal_Джаz.mp3,rock,alternative,unknown,unknown,0.37458473443985,0.295430570840836,1675.43005381579,2214.9566772654,3652.96124437645,0.0464551234762,-71.038200378418,121.080589294434,-3.38100457191467,25.3863220214844,13.0148000717163,10.6307020187378,7.38283729553223,8.60431575775147,3.19207215309143,9.03156566619873,2.55997204780579,0.958654284477234,-0.797094881534576,2.08554720878601,-3.6726610660553,1.29658281803131,-4.17940855026245,-1.55995225906372,-5.30732583999634,1.72127056121826,
Знаешь_Таня-Валентин_Стрыкало.mp3,rock,alternative,pop,unknown,0.367051154375076,0.180092394351959,1428.50322424464,1963.52034112203,3132.68105710623,0.052105127104296,-145.270462036133,133.01676940918,8.03822803497314,33.6387138366699,22.036792755127,11.0616188049316,4.72791385650635,12.0580310821533,2.03730702400208,9.894455909729,-2.14611768722534,5.43923616409302,0.576675117015839,1.00813472270966,-0.189765840768814,-3.19751024246216,-9.39534091949463,-5.01947546005249,-5.09144687652588,-5.57605409622192,
Зов_битвы-Аркона.mp3,metal,pagan,slavic,unknown,0.505442798137665,0.277075916528702,2598.04338681631,2666.39581074255,5672.69903129837,0.113788427583204,4.40821123123169,77.3085479736328,-2.36243915557861,28.5646553039551,1.29119551181793,14.1522588729858,1.04417812824249,3.77942728996277,1.76058554649353,9.65193748474121,-4.03018236160278,7.62757158279419,-0.277758538722992,5.56020164489746,-1.44936168193817,2.80513072013855,-4.55868244171143,4.44720268249512,0.798447012901306,1.13051474094391,
Канон_Для_Струнного_Оркестра-Иоганн_Пахельбель.mp3,classic,instrumental,unknown,unknown,0.333246439695358,0.012212503701449,1051.90336524544,1568.51018633534,2158.52861433944,0.035497139851006,-456.851165771484,154.36540222168,-6.3245906829834,31.2045822143555,18.3244113922119,6.31892871856689,1.84917342662811,9.57008743286133,5.25870990753174,2.77576375007629,-2.19083213806152,3.88433146476746,2.80096936225891,8.39263439178467,6.02824306488037,3.91035962104797,-1.25843703746796,3.46343183517456,-1.05925464630127,-0.971553564071655,
Кладбище_самолетов-Валентин_Стрыкало.mp3,rock,alternative,pop,unknown,0.294985562562943,0.197788149118423,966.381547068632,1356.25408480787,1879.77196660942,0.051641033160797,-204.718414306641,148.085784912109,-2.32865953445435,39.1690483093262,17.0076007843018,14.2948780059814,-0.82473611831665,9.22835254669189,3.66348648071289,-10.0559864044189,-7.8666615486145,9.58882522583008,17.859281539917,21.9246482849121,20.609525680542,11.8122901916504,-7.3211407661438,-7.21444177627564,-7.76634931564331,-11.3047857284546,
Коза-Монеточка_Noize_MC.mp3,rock,russian rock,electronica, hip-hop,0.303208112716675,0.115620106458664,2037.86366881546,2010.25589496725,3912.59300775203,0.100456308654218,-189.683120727539,112.512237548828,-8.81432723999023,5.72094631195068,-13.2378578186035,-11.0499029159546,-18.0402755737305,-14.4583520889282,-11.0067729949951,-8.80763053894043,-11.8636560440063,-6.72617912292481,-12.7695417404175,-9.45913219451904,-15.2830352783203,-10.1195497512817,-6.60078716278076,-3.88745951652527,-2.47928881645203,-0.983540713787079,
Константин_Ступин—Дождь.mp3,rock,unknown,unknown,unknown,0.307126075029373,0.035496596246958,1321.37554677918,1910.68564943799,2768.34159355045,0.039522436750194,-323.558837890625,122.200187683105,0.184772878885269,40.3753471374512,18.7821178436279,11.5826997756958,-4.16974592208862,1.05298566818237,-3.45126032829285,-5.58051204681397,-10.9231014251709,-2.46989035606384,-8.75536346435547,-1.70120584964752,-3.04878997802734,-4.53845119476318,-7.22898674011231,0.400219410657883,-4.7516508102417,-3.04465317726135,
Краткий_курс_любви_к_живописи-МДС_Пол_Ди_Филиппо.mp3,audiobook,audiobook,unknown,unknown,0.526899039745331,0.153398588299751,2870.78096780779,2586.39162561036,6053.81339341863,0.130269431477361,-59.4405403137207,75.9130935668945,-17.6366443634033,39.9956359863281,-8.90583229064941,32.7829055786133,-11.9234437942505,20.8244113922119,-20.1923809051514,17.9397964477539,-16.0713806152344,14.1749229431152,-7.76851987838745,17.5827350616455,-9.09165287017822,12.9109230041504,-10.7847146987915,11.6908779144287,-10.5622024536133,3.52614116668701,
Кровь_на_танцполе-Mujuice.mp3,electronica,electronica,hip-hop,synthpop,0.457909554243088,0.082029856741428,1561.39741386247,1958.48581902334,3558.17015089856,0.045889367260062,-237.271743774414,124.466667175293,32.3306579589844,18.3466491699219,13.4703369140625,16.4559936523438,4.53372287750244,7.83257627487183,2.10856461524963,4.46214246749878,1.50810647010803,1.16413378715515,-1.56224262714386,0.643762469291687,-1.80484211444855,0.819372951984406,-2.89400506019592,1.49558889865875,-3.04468822479248,0.587073624134064,
Кроты_-_Хомяки.mp3,indie,unknown,unknown,unknown,0.314457148313522,0.121232211589813,2048.71509385669,2048.28175563491,4070.1420550745,0.102194771309017,-176.09895324707,92.0842819213867,-24.7130470275879,10.1078157424927,-3.61923432350159,-5.05544805526733,-11.0511407852173,8.97173881530762,-12.4318065643311,4.70184469223022,-5.56384706497192,7.6996374130249,-0.888445675373077,11.3150968551636,1.8016802072525,-3.23257637023926,-5.93968343734741,-4.14965391159058,-3.67899107933044,0.66810953617096,
Крысоловы-Птицу_ЕМЪ.mp3,hip-hop,indie,underground rap,synthpop,0.446961164474487,0.17793145775795,1762.58803003403,2131.05053385842,3777.72715660072,0.055936925551471,-166.283508300781,100.200378417969,-3.92450189590454,35.6428146362305,10.0413618087769,18.3257389068604,-5.59662771224976,0.461845427751541,5.93835163116455,14.6052541732788,2.67708158493042,3.93850755691528,9.81861591339111,14.2227239608765,-1.75862109661102,-0.403018534183502,1.59153532981873,5.72099113464356,-0.651487171649933,1.56176972389221,
Курьер-Дайте_танк.mp3,indie,indie_rock,rock,unknown,0.324477255344391,0.275843769311905,2020.01055078922,2291.24240376451,4365.34860333422,0.077130674946788,-43.977783203125,103.174514770508,-0.282629996538162,32.1788711547852,2.93235802650452,18.128589630127,-0.789419591426849,5.51911878585815,-0.332065135240555,8.11614227294922,-1.44950354099274,2.95126533508301,0.821897327899933,3.42001414299011,-1.21693742275238,6.35324668884277,-3.22726774215698,3.4629693031311,-2.58579993247986,-0.910553336143494,
Кутить-Мумий_Тролль_Скриптонит.mp3,rock,classical russian rock,hip-hop,unknown,0.325573176145554,0.107446201145649,1849.90557149759,2004.23134000133,3624.87808085817,0.076808681428986,-203.297546386719,113.977478027344,-4.80361652374268,18.6268749237061,11.3968076705933,-1.16537177562714,-8.39176750183106,-6.73501968383789,-17.0604839324951,-9.07401275634766,-10.3960742950439,-6.61056184768677,-10.3464689254761,-9.31817626953125,-14.5354499816895,-8.80918979644775,-13.8380928039551,-5.71298980712891,-8.82176208496094,-4.10447311401367,
Макросхема-Зимовье_Зверей.mp3,alternative,blues rock,blues,rock,0.418362110853195,0.090590626001358,1782.11079499423,2165.00410680623,3833.01015564532,0.062892665803986,-211.657531738281,92.2047729492187,10.8652725219727,52.5985221862793,19.2262592315674,22.3887577056885,5.42084217071533,10.8364229202271,-2.36882877349854,8.8344202041626,3.38564085960388,4.43622636795044,-2.41826581954956,4.19275617599487,-1.27216005325317,2.74295234680176,-3.74441909790039,1.68343997001648,-0.319336175918579,2.26967120170593,
Мальчик_на_девятке-DEAD_BLONDE.mp3,dance,pop,hardbass,unknown,0.478871136903763,0.218357875943184,1834.47008754895,2028.4386602457,3832.93515609883,0.069440623185952,-63.7437362670898,130.709686279297,-23.4565143585205,1.35665547847748,-2.20589423179626,5.21928691864014,-3.61659216880798,3.96006155014038,-4.90974378585815,4.84210395812988,-2.00662779808044,4.80845069885254,-1.4326456785202,3.25587749481201,-1.82202398777008,3.87184309959412,-1.46617817878723,3.95773506164551,-0.671634078025818,4.09510850906372,
Марк_Бернес—Темная_Ночь.mp3,romance,unknown,unknown,unknown,0.254112929105759,0.048364605754614,1371.57042316567,1813.83624400024,2624.65079576238,0.052844729585913,-335.633026123047,109.048377990723,16.7146148681641,25.2457065582275,4.34298324584961,8.40083789825439,-2.35775113105774,-1.91012191772461,-5.07206630706787,-5.3678469657898,-8.87342739105225,-2.83925485610962,-2.85254263877869,-2.13378667831421,-4.11273813247681,0.75788289308548,-4.6492223739624,0.123583555221558,-2.72463154792786,-2.43967485427856,
Мечта-Аффинаж.mp3,rock,folk_rock,noir_chanson,folk,0.226114481687546,0.063189722597599,1129.15477483872,1510.68679267631,2058.22088755321,0.04931451661668,-354.300598144531,101.083457946777,20.0029716491699,25.8905048370361,9.17263507843018,10.7171745300293,3.4114978313446,-3.00722217559814,-18.5834331512451,-17.8077621459961,-22.10231590271,-21.7889232635498,-19.0031471252441,-13.9261913299561,-16.085391998291,-16.8187522888184,-16.2239475250244,-15.1431560516357,-7.16926288604736,-2.69144701957703,
Милёночек-Добраночь.mp3,ethnic,balcan music,jewish music,techno,0.353856295347214,0.093761250376701,2697.28093467517,2479.79869447399,5383.86744449013,0.128899069393382,-193.147506713867,70.646484375,5.32484912872314,29.6689300537109,-4.06821060180664,-5.55169153213501,-21.6500816345215,-6.18478107452393,-20.5220737457275,-8.54365158081055,-5.01226139068604,-1.17706656455994,-8.75901699066162,0.357889801263809,-12.215295791626,5.53814172744751,-9.85390758514404,-5.30513429641724,-1.10563027858734,-5.18927383422852,
Назови_Мне_Свое_Имя-Lumen.mp3,alternative,alternative_metal,rock,metal,0.345644950866699,0.141243055462837,1846.7287932105,1929.59599314032,3846.71007280379,0.091028928018576,-155.781982421875,106.611915588379,-24.4312953948975,21.5830020904541,0.554187893867493,-8.12209033966064,-3.99555706977844,0.585882723331451,0.807696163654327,2.79274940490723,-7.92985677719116,-0.017315465956926,-2.36389946937561,-3.12570357322693,-8.18748569488525,-3.26976680755615,-3.67802238464355,-1.05455386638641,-4.82525968551636,-2.01606583595276,
Неваляшка_Oxxxymiron.mp3,hip-hop,pop,anime,unknown,0.418703556060791,0.153339982032776,2868.84770890278,2615.24426986875,5920.02253576698,0.144282574255031,-84.7451477050781,73.9589691162109,-7.04544639587402,15.4954614639282,-0.098379790782929,4.96598625183106,-4.44391870498657,0.433449745178223,-7.2912335395813,0.960962653160095,-5.99521350860596,-1.22160375118256,-5.95620775222778,-3.40411353111267,-4.88334178924561,0.838618516921997,-5.21447229385376,1.98500502109528,-3.16054248809814,0.808670818805695,
Нет_мира_без_тебя-Ранетки.mp3,rock,pop_rock,unknown,pop,0.452265650033951,0.195897594094276,2283.13686538795,2511.26141463038,4984.80319091041,0.07412351248065,-125.257232666016,81.0661163330078,14.0111923217773,39.7148895263672,12.180383682251,10.5581912994385,9.72785949707031,9.6805944442749,5.5924859046936,4.59390020370483,-1.04408860206604,7.52977991104126,-0.060985554009676,4.60036706924439,-2.55801749229431,2.87013363838196,-0.278804332017899,4.62002515792847,0.827104806900024,4.46731472015381,
Нечего_делать_внутри-Сплин.mp3,alternative,pop_rock,indie_rock,rock,0.341672480106354,0.075049087405205,2572.01817865876,2459.01425452007,5125.06067612592,0.128215777984714,-144.314041137695,72.3745269775391,-15.6893444061279,24.1153163909912,-6.39483118057251,2.80329728126526,-1.04682421684265,-2.42502427101135,-5.31485176086426,4.74979162216187,-5.83652544021606,5.64120244979858,0.895060181617737,1.15574836730957,-4.36605978012085,1.9397634267807,-2.35278725624084,6.61948013305664,0.68941193819046,3.28527641296387,
Нимфоманка-Монеточка.mp3,pop,alternative,rock,unknown,0.314087092876434,0.098274528980255,1630.21018200172,2044.43347001513,3418.08766462485,0.050780494146672,-229.767852783203,104.725120544434,11.7038354873657,31.9776592254639,10.1413555145264,21.0849609375,13.8039226531982,4.80087184906006,4.26171731948853,-1.00094747543335,-0.334028035402298,5.93633222579956,-1.19886827468872,1.56960082054138,-7.7509069442749,-2.06762003898621,-9.05235290527344,-5.81582832336426,-7.91228008270264,-6.69224834442139,
Ночная_травма-ЗАМА_Слава_КПСС.mp3,hip-hop,house,unknown,unknown,0.291947573423386,0.19547675549984,1289.04754525364,1502.57950301513,2573.53443818934,0.051022367211687,-195.510314941406,139.872375488281,21.8608150482178,20.573450088501,-2.40269684791565,-0.293991595506668,-5.01938438415527,-0.445716887712479,-24.1436214447021,-4.03492736816406,-8.69730758666992,-7.2165846824646,-8.71640110015869,-4.11316204071045,-10.303225517273,-7.8575758934021,-6.58725214004517,-12.1876411437988,-13.8934030532837,-5.07717037200928,
Оргазм_Нострадамуса—Раздражение_аморала.mp3,rock,rock,unknown,unknown,0.41089603304863,0.198286056518555,3320.26114224283,2913.10455054171,6939.47470461252,0.184608483093073,-46.9920043945313,43.1709785461426,0.544956684112549,25.7893161773682,21.6078300476074,24.5815315246582,2.71340465545654,4.03483486175537,-0.116900414228439,2.55105566978455,-2.4379186630249,2.13596844673157,-4.27007341384888,-1.49849414825439,-6.34137725830078,-0.772646605968475,-5.48183250427246,-0.711678266525269,-5.91796159744263,3.15181756019592,
Переплетено-Oxxxymiron.mp3,hip-hop,pop,anime,unknown,0.343176007270813,0.096617482602596,1903.97266357988,1289.01394475347,3060.05649625701,0.143075854416602,-304.511444091797,92.2279739379883,-82.2936477661133,-8.00163078308106,-26.5173606872559,-43.7485198974609,3.36627149581909,-14.4882755279541,-22.4090042114258,5.16082239151001,-6.67848968505859,-8.85920429229736,10.4821262359619,4.46608638763428,0.697503328323364,7.3431077003479,1.23171269893646,0.18153503537178,3.06046628952026,0.997206747531891,
Побег-Луперкаль.mp3,hip-hop,pop,unknown,unknown,0.327732056379318,0.176817953586578,1345.87316091791,1481.79473091833,2519.23476653202,0.06765189628483,-160.149032592773,147.308303833008,-5.54837083816528,4.87818622589111,8.89044761657715,2.26167821884155,-1.57377946376801,-1.66865622997284,3.29703569412231,11.6717386245728,3.17813086509705,4.27411556243897,-0.405459940433502,2.1590404510498,-1.57939100265503,-1.79981076717377,-1.38426876068115,1.27926278114319,-0.011822585016489,4.41876029968262,
Позвони_когда_наступят_холода-Григорий_Данской.mp3,art_song,indie_rock,indie,rock,0.233043119311333,0.088775873184204,914.383041169858,1586.25181976846,1542.99900302946,0.031848257909249,-326.162322998047,117.306861877441,42.2317428588867,38.1802101135254,13.2141332626343,5.96100044250488,-6.15533828735352,-6.52920007705689,-4.31901454925537,-10.8544301986694,-9.96045875549316,-8.22086238861084,-10.473650932312,-6.23026895523071,-16.1110801696777,-11.4061231613159,-10.3470211029053,-7.54371166229248,-8.20098400115967,-3.26487517356873,
Пой-bohochic.mp3,indie,alternative,pop,unknown,0.441654920578003,0.184151664376259,1418.59974969612,1554.37926719758,2945.24052386682,0.071947788675503,-173.247192382813,131.505447387695,-33.7891044616699,45.7782287597656,-0.322716116905212,8.69129848480225,11.8749923706055,12.7478113174438,16.4520626068115,2.75059866905212,9.53318977355957,17.2121505737305,9.07561874389648,10.4651250839233,7.43899059295654,2.04299020767212,-1.05012810230255,9.31618976593018,1.43363499641418,-1.52226209640503,
Попрыгун_и_Гвозди-На_Убере.mp3,rock,indie,alternative,pop,0.276635438203812,0.066248036921024,3184.73609414726,2201.99280423382,5642.19921572659,0.141902770051277,-245.49235534668,14.2706623077393,-49.1893615722656,7.54976177215576,-33.0569267272949,-1.68593859672546,-5.37627077102661,25.4320907592773,6.06327867507935,6.47714233398438,1.7564377784729,5.40254306793213,-1.14700448513031,1.92228698730469,1.63731229305267,3.59413480758667,-3.76611137390137,-1.38485300540924,0.969429135322571,4.02059841156006,
Попрыгун_и_Гвозди-Рыбки.mp3,rock,indie,alternative,pop,0.308020710945129,0.179513230919838,2057.90857650532,2350.03641334307,4316.17390068692,0.089449194562694,-95.51171875,103.707305908203,-2.95636034011841,27.908166885376,11.5887537002563,3.42447447776794,3.19391345977783,2.18320655822754,0.880859017372131,3.97300386428833,-8.24756908416748,3.12205410003662,-2.63710904121399,0.354036509990692,-3.41593766212463,1.10864019393921,-5.48841524124146,-4.09805822372437,-8.24277687072754,0.917053818702698,
Попрыгун_и_Гвозди-Черёмуха.mp3,rock,indie,alternative,pop,0.381697416305542,0.167981192469597,1886.89123731441,2313.69392982027,4184.39136422456,0.06454193776606,-162.49479675293,100.929534912109,21.0652942657471,30.7184085845947,12.2742795944214,3.36336398124695,5.4978404045105,0.542016208171845,-2.55177521705627,3.29235148429871,-4.09468698501587,4.56525135040283,-6.68313884735107,-0.55290824174881,-1.95058214664459,-3.81633830070496,-5.11645412445068,-0.836301743984222,-9.58879280090332,-1.79346644878387,
Признаки_жизни-Oxxxymiron.mp3,hip-hop,pop,anime,unknown,0.473561823368073,0.245571807026863,2518.54605618156,2353.18026353541,5080.86094339566,0.119014397494195,-6.98791837692261,91.5008392333984,-21.705078125,23.6193256378174,-4.93984889984131,7.24565076828003,-1.49727606773376,7.86970520019531,-8.68582820892334,3.62420177459717,-2.87324595451355,4.07525587081909,-2.86787414550781,-0.137362033128738,-5.93880891799927,1.46392667293549,-2.31975340843201,0.421824961900711,-8.29194831848145,-0.281986057758331,
Птица_счастья_выбери_меня-Гнатюк.mp3,pop,,unknown,unknown,0.418949961662293,0.181214213371277,2722.52245972859,2234.99321973922,5095.46918839493,0.182815221071981,-76.2177581787109,77.8750534057617,-24.0751266479492,30.9611701965332,-10.2319822311401,7.49137783050537,-11.2375078201294,21.1977977752686,1.75317192077637,3.74184060096741,-4.67994976043701,6.39534139633179,-0.749411582946777,8.19771003723145,1.18149077892303,4.94444608688355,-3.85330176353455,1.7273633480072,-0.880853891372681,-2.41043949127197,
Пыяла_АИГЕЛ.mp3,electronica,hip-hop,unknown,unknown,0.527906119823456,0.353240311145783,973.790321121171,1611.40979746052,2164.47857836083,0.020185818982198,-155.450012207031,125.266471862793,3.39015030860901,48.5962905883789,24.2067317962646,29.5063724517822,19.5203094482422,16.9026851654053,11.9784517288208,11.5938158035278,4.31601715087891,6.98249006271362,1.593146443367,5.96401405334473,6.7825288772583,9.54408550262451,7.67528390884399,1.0531313419342,-5.59773302078247,0.725228786468506,
Пятый_ангел-Horus_feat._Зараза.mp3,hip-hop,pop,unknown,unknown,0.291250705718994,0.145232409238815,1859.49674753084,2026.31653792384,3507.36212479441,0.085756473127903,-144.319946289063,121.527816772461,-3.38424229621887,11.52894115448,-2.01590871810913,8.29077529907227,-6.17544937133789,-11.2068691253662,-15.1979885101318,-10.8900175094605,-15.3989124298096,-6.14363288879395,-11.3682489395142,-7.15953207015991,-7.18948316574097,-0.039596181362867,-4.09625720977783,1.65908515453339,-1.13656568527222,0.093697942793369,
Романтика-The_Hatters.mp3,rock,folk_rock,rock,folk,0.327885001897812,0.25103160738945,2550.15428853079,2628.25153852681,5460.66698009385,0.116441850691757,-63.2564926147461,75.7685394287109,-6.32421636581421,14.2469625473022,3.25266695022583,7.12277412414551,-4.2069616317749,-0.268613934516907,-2.14567112922668,6.63816547393799,1.57888770103455,10.721417427063,0.171230345964432,5.6592059135437,-0.487199991941452,5.76681327819824,-3.126136302948,4.58438301086426,-4.9863486289978,1.62430572509766,
Свидание-Я_и_твой_кот.mp3,pop,rock,unknown,unknown,0.399383783340454,0.151076376438141,1213.2453105452,1738.54359815392,2519.52643143503,0.038782834268576,-221.936431884766,136.260208129883,34.9395065307617,15.0545063018799,16.5973968505859,9.1841926574707,-10.2620077133179,-6.44468688964844,-7.80467844009399,-2.0629780292511,-3.20124697685242,-3.47882509231567,-6.9386510848999,-1.73372840881348,-12.8397169113159,-10.4375524520874,-4.77753591537476,1.68668127059937,-2.85571432113647,-5.63860130310059,
Секс_с_животными-Сметана_band.mp3,rock,pop_rock,alternative,pop,0.310493260622025,0.175771325826645,1321.87165741366,1238.67039389479,2602.26759777719,0.080745165562113,-162.045272827148,158.479614257813,-2.52528929710388,11.1116771697998,-6.22959184646606,-7.3989143371582,-19.5365962982178,-4.26189041137695,-12.253321647644,-7.19757604598999,-13.8619871139526,-13.1228713989258,-9.88613796234131,-5.63892078399658,-9.33547973632813,-6.61912250518799,-10.3495979309082,-8.54939842224121,-11.9172973632813,-7.92878198623657,
Секса_не_будет-БЫДЛОЦЫКЛ.mp3,indie,alternative,pop,unknown,0.349777311086655,0.100189410150051,1244.81234586971,1610.66381603852,2564.78449109907,0.054196195336687,-210.193832397461,143.124969482422,8.12667465209961,41.3555297851562,12.8843288421631,9.63650512695313,0.910370647907257,1.15446317195892,-5.44128751754761,6.20029735565186,-8.63621425628662,-1.26253390312195,-3.77204895019531,-5.99413013458252,-1.72530746459961,2.53952932357788,-7.4024977684021,-3.03815460205078,-1.36655080318451,-1.83543121814728,
